folder_name	file_fastq	file_bam	RGID	RGLB	RGPL	RGSM	RGDS1	RGDS2	RGPU
a566ac00-9bd5-44ae-96ec-0b99d2ec703c	E7.8.340.fastq.gz	E7.8.340.step1.Aligned.sortedByCoord.out.bam	E7.8.340	E7.8.340	illumina	E7.8	Smart-seq2	embryonic-cell-metazoa	Run0224_AC3JF3ACXX_L5
23a146a2-02f1-4d69-a174-79944d1b4872	E3.53.3436.fastq.gz	E3.53.3436.step1.Aligned.sortedByCoord.out.bam	E3.53.3436	E3.53.3436	illumina	E3.53	Smart-seq2	embryonic-cell-metazoa	Run0343_AC87WGACXX_L5
7055bb0a-bcc1-4e9a-95d2-2c04991a8dcc	E4.5.515.fastq.gz	E4.5.515.step1.Aligned.sortedByCoord.out.bam	E4.5.515	E4.5.515	illumina	E4.5	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L6
0f7bcf75-f7e7-4f21-a81f-f48658934f20	E5.5.93.fastq.gz	E5.5.93.step1.Aligned.sortedByCoord.out.bam	E5.5.93	E5.5.93	illumina	E5.5	Smart-seq2	embryonic-cell-metazoa	Run0208_AC2LDDACXX_L4
ff1b260c-0c5c-42b7-85c4-8ce8fcf81f10	E6.15.1474.fastq.gz	E6.15.1474.step1.Aligned.sortedByCoord.out.bam	E6.15.1474	E6.15.1474	illumina	E6.15	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L5
a0f386f6-f4c8-4d10-8182-33a40b64b456	E6.15.1457.fastq.gz	E6.15.1457.step1.Aligned.sortedByCoord.out.bam	E6.15.1457	E6.15.1457	illumina	E6.15	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L4
80fd1617-0619-4a0f-9375-08671492b7df	E7.5.232.fastq.gz	E7.5.232.step1.Aligned.sortedByCoord.out.bam	E7.5.232	E7.5.232	illumina	E7.5	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L2
56f24daa-8d3f-4ef9-a92e-589f8c072d4d	E4.31_5_1.11.fastq.gz	E4.31_5_1.11.step1.Aligned.sortedByCoord.out.bam	E4.31_5_1.11	E4.31_5_1.11	illumina	E4.31_5_1	Smart-seq2	embryonic-cell-metazoa	Run0196_AC23BRACXX_L5
6ae1f4e7-9529-43de-85f9-aa67a22e0541	E6.13.1371.fastq.gz	E6.13.1371.step1.Aligned.sortedByCoord.out.bam	E6.13.1371	E6.13.1371	illumina	E6.13	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L3
85731bef-c357-4459-b9c3-2ca2da5fe961	E4.late.34.3170.fastq.gz	E4.late.34.3170.step1.Aligned.sortedByCoord.out.bam	E4.late.34.3170	E4.late.34.3170	illumina	E4.late.34	Smart-seq2	embryonic-cell-metazoa	Run0288_AC698EACXX_L2
5845c2bc-8cb2-45fa-b570-75f3ec6e3743	E7.16.1134.fastq.gz	E7.16.1134.step1.Aligned.sortedByCoord.out.bam	E7.16.1134	E7.16.1134	illumina	E7.16	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L4
1b09434c-4c26-4454-9429-2e3fdea99b86	E7.17.1353.fastq.gz	E7.17.1353.step1.Aligned.sortedByCoord.out.bam	E7.17.1353	E7.17.1353	illumina	E7.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L2
c396efc7-e7e6-4e0f-9f6f-5159fdd86509	E6.13.1379.fastq.gz	E6.13.1379.step1.Aligned.sortedByCoord.out.bam	E6.13.1379	E6.13.1379	illumina	E6.13	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L3
9f2cfa20-a47e-41ea-ad92-1e53ff8b40c1	E5.early.36.3216.fastq.gz	E5.early.36.3216.step1.Aligned.sortedByCoord.out.bam	E5.early.36.3216	E5.early.36.3216	illumina	E5.early.36	Smart-seq2	embryonic-cell-metazoa	Run0290_AC699YACXX_L2
109b80f8-0271-4e71-9910-c4ef38f96a9f	E6.14.1429.fastq.gz	E6.14.1429.step1.Aligned.sortedByCoord.out.bam	E6.14.1429	E6.14.1429	illumina	E6.14	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L4
c3630cc2-ee0a-4468-8bd7-bbbb796a513f	E6.16.1503.fastq.gz	E6.16.1503.step1.Aligned.sortedByCoord.out.bam	E6.16.1503	E6.16.1503	illumina	E6.16	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L3
d1655b20-9725-4299-bb7f-8dc30acbed5f	E4.late.34.3184.fastq.gz	E4.late.34.3184.step1.Aligned.sortedByCoord.out.bam	E4.late.34.3184	E4.late.34.3184	illumina	E4.late.34	Smart-seq2	embryonic-cell-metazoa	Run0288_AC698EACXX_L2
6a50f8e7-354e-43fe-9d3f-292ad2923bea	E5.7.687.fastq.gz	E5.7.687.step1.Aligned.sortedByCoord.out.bam	E5.7.687	E5.7.687	illumina	E5.7	Smart-seq2	embryonic-cell-metazoa	Run0246_AC48UDACXX_L4
4bce80f1-12d4-4021-8072-2f84fa890553	E4.24_5_0_4.9.fastq.gz	E4.24_5_0_4.9.step1.Aligned.sortedByCoord.out.bam	E4.24_5_0_4.9	E4.24_5_0_4.9	illumina	E4.24_5_0_4	Smart-seq2	embryonic-cell-metazoa	Run0203_BC2KF2ACXX_L5
914e1fb4-b86d-49c8-86e6-b25a3dfe8e10	E5.14.1794.fastq.gz	E5.14.1794.step1.Aligned.sortedByCoord.out.bam	E5.14.1794	E5.14.1794	illumina	E5.14	Smart-seq2	embryonic-cell-metazoa	Run0256_AC53WMACXX_L8
f7ace146-0bb7-4afa-a7b6-d71487835fb7	E6.4.424.fastq.gz	E6.4.424.step1.Aligned.sortedByCoord.out.bam	E6.4.424	E6.4.424	illumina	E6.4	Smart-seq2	embryonic-cell-metazoa	Run0224_AC3JF3ACXX_L1
77b1b02c-0cc8-464b-93dd-3001f7b43250	E7.16.1149.fastq.gz	E7.16.1149.step1.Aligned.sortedByCoord.out.bam	E7.16.1149	E7.16.1149	illumina	E7.16	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L5
ee7f555e-80f5-4ad8-9133-1661490c9980	E5.13.1755.fastq.gz	E5.13.1755.step1.Aligned.sortedByCoord.out.bam	E5.13.1755	E5.13.1755	illumina	E5.13	Smart-seq2	embryonic-cell-metazoa	Run0256_AC53WMACXX_L7
09668a37-75f5-4d73-ba0f-eeb1cbdf790c	E7.9.551.fastq.gz	E7.9.551.step1.Aligned.sortedByCoord.out.bam	E7.9.551	E7.9.551	illumina	E7.9	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L7
cc0c0305-97ef-4634-8359-3ff92e0e64ba	E5.3.51.fastq.gz	E5.3.51.step1.Aligned.sortedByCoord.out.bam	E5.3.51	E5.3.51	illumina	E5.3	Smart-seq2	embryonic-cell-metazoa	Run0208_AC2LDDACXX_L2
2ed05c30-e05e-45b0-bd1b-5b037822279c	E6.2.119.fastq.gz	E6.2.119.step1.Aligned.sortedByCoord.out.bam	E6.2.119	E6.2.119	illumina	E6.2	Smart-seq2	embryonic-cell-metazoa	Run0215_BC2NRKACXX_L7
2c17a918-8df2-47c5-a377-3a3e1a0340b4	E7.19.1542.fastq.gz	E7.19.1542.step1.Aligned.sortedByCoord.out.bam	E7.19.1542	E7.19.1542	illumina	E7.19	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L6
8dcdf96a-46ec-49cd-932e-8df5977de8a0	E7.2.153.fastq.gz	E7.2.153.step1.Aligned.sortedByCoord.out.bam	E7.2.153	E7.2.153	illumina	E7.2	Smart-seq2	embryonic-cell-metazoa	Run0215_BC2NRKACXX_L7
c2013de2-6988-4326-aa15-2a87ecd3ca5a	E7.17.1318.fastq.gz	E7.17.1318.step1.Aligned.sortedByCoord.out.bam	E7.17.1318	E7.17.1318	illumina	E7.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L1
6a44a762-26e6-474c-9017-8f6de58e9544	E5.7.703.fastq.gz	E5.7.703.step1.Aligned.sortedByCoord.out.bam	E5.7.703	E5.7.703	illumina	E5.7	Smart-seq2	embryonic-cell-metazoa	Run0246_AC48UDACXX_L4
f4dddc36-8136-4ac3-a041-4ad770208867	E6.17.1587.fastq.gz	E6.17.1587.step1.Aligned.sortedByCoord.out.bam	E6.17.1587	E6.17.1587	illumina	E6.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L7
3ecbe33b-708e-49e7-97c8-0154487c50d3	E5.16.1897.fastq.gz	E5.16.1897.step1.Aligned.sortedByCoord.out.bam	E5.16.1897	E5.16.1897	illumina	E5.16	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L6
56fb3df0-9f6f-4ca8-9c9b-a7c881bdbd2a	E4.9.1208.fastq.gz	E4.9.1208.step1.Aligned.sortedByCoord.out.bam	E4.9.1208	E4.9.1208	illumina	E4.9	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L6
ebe4d4c6-3daf-4605-b10e-bcd0b88b9e3e	E7.9.547.fastq.gz	E7.9.547.step1.Aligned.sortedByCoord.out.bam	E7.9.547	E7.9.547	illumina	E7.9	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L7
23220099-83e1-4874-a93f-505e49b86d80	E4.5.521.fastq.gz	E4.5.521.step1.Aligned.sortedByCoord.out.bam	E4.5.521	E4.5.521	illumina	E4.5	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L8
2c229a09-3f4d-4ae6-b5dd-b89af133a3c3	E6.22.1847.fastq.gz	E6.22.1847.step1.Aligned.sortedByCoord.out.bam	E6.22.1847	E6.22.1847	illumina	E6.22	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L3
d08b1627-9a42-4af5-aa0b-126e97be039b	E7.4.216.fastq.gz	E7.4.216.step1.Aligned.sortedByCoord.out.bam	E7.4.216	E7.4.216	illumina	E7.4	Smart-seq2	embryonic-cell-metazoa	Run0221_BC3H8JACXX_L5
cb7bef48-fd04-453f-a0f4-cb71343fe653	E7.16.1118.fastq.gz	E7.16.1118.step1.Aligned.sortedByCoord.out.bam	E7.16.1118	E7.16.1118	illumina	E7.16	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L7
3c6b9e18-ad1d-4171-89b8-18fd6c7bdd8e	E6.3.391.fastq.gz	E6.3.391.step1.Aligned.sortedByCoord.out.bam	E6.3.391	E6.3.391	illumina	E6.3	Smart-seq2	embryonic-cell-metazoa	Run0224_AC3JF3ACXX_L3
9178d901-0da8-4a55-aaee-10f20f610a99	E6.10.1058.fastq.gz	E6.10.1058.step1.Aligned.sortedByCoord.out.bam	E6.10.1058	E6.10.1058	illumina	E6.10	Smart-seq2	inner-cell-mass-cell	Run0248_AC4D43ACXX_L3
81b24516-4cc3-43c4-a2cf-927bb33ef7c9	E6.9.1016.fastq.gz	E6.9.1016.step1.Aligned.sortedByCoord.out.bam	E6.9.1016	E6.9.1016	illumina	E6.9	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L2
6f3e0c41-9696-499c-a349-b62655648d2b	E6.8.781.fastq.gz	E6.8.781.step1.Aligned.sortedByCoord.out.bam	E6.8.781	E6.8.781	illumina	E6.8	Smart-seq2	embryonic-cell-metazoa	Run0247_BC4972ACXX_L1
87b7c0e1-424b-4f1d-bfb1-db8a2e8ebc42	E7.19.1554.fastq.gz	E7.19.1554.step1.Aligned.sortedByCoord.out.bam	E7.19.1554	E7.19.1554	illumina	E7.19	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L7
1091eb55-4000-45f1-bfe2-3aea1cdbf6cc	E5.42.3329.fastq.gz	E5.42.3329.step1.Aligned.sortedByCoord.out.bam	E5.42.3329	E5.42.3329	illumina	E5.42	Smart-seq2	embryonic-cell-metazoa	Run0292_AC699LACXX_L3
28904049-f138-4aed-bfde-bbb2be55179f	E5.15.1843.fastq.gz	E5.15.1843.step1.Aligned.sortedByCoord.out.bam	E5.15.1843	E5.15.1843	illumina	E5.15	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L2
96ee3661-70f6-46fd-8127-0b36590e3919	E7.4.211.fastq.gz	E7.4.211.step1.Aligned.sortedByCoord.out.bam	E7.4.211	E7.4.211	illumina	E7.4	Smart-seq2	embryonic-cell-metazoa	Run0221_BC3H8JACXX_L6
eddc2e0c-5fc1-4e90-8998-fe41f1b1ddca	E7.5.233.fastq.gz	E7.5.233.step1.Aligned.sortedByCoord.out.bam	E7.5.233	E7.5.233	illumina	E7.5	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L2
fef08d33-67ad-4048-bd97-4c2e5e09f87d	E7.4.226.fastq.gz	E7.4.226.step1.Aligned.sortedByCoord.out.bam	E7.4.226	E7.4.226	illumina	E7.4	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L2
c3cb2eb7-1d02-40ea-9283-b70e7ee84cc5	E6.17.1594.fastq.gz	E6.17.1594.step1.Aligned.sortedByCoord.out.bam	E6.17.1594	E6.17.1594	illumina	E6.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L8
2d03a24d-e165-4940-84fd-9ab09bf3ec0b	E6.14.1422.fastq.gz	E6.14.1422.step1.Aligned.sortedByCoord.out.bam	E6.14.1422	E6.14.1422	illumina	E6.14	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L5
ba87f6ed-9340-41e4-ad76-9cc6b08b57ab	E5.14.1924.fastq.gz	E5.14.1924.step1.Aligned.sortedByCoord.out.bam	E5.14.1924	E5.14.1924	illumina	E5.14	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L7
296c6c31-0e41-4f9c-8e15-9b8a84509149	E7.11.839.fastq.gz	E7.11.839.step1.Aligned.sortedByCoord.out.bam	E7.11.839	E7.11.839	illumina	E7.11	Smart-seq2	inner-cell-mass-cell	Run0247_BC4972ACXX_L3
c28bc896-114e-430f-ae96-3ccfe14029c6	E6.8.808.fastq.gz	E6.8.808.step1.Aligned.sortedByCoord.out.bam	E6.8.808	E6.8.808	illumina	E6.8	Smart-seq2	embryonic-cell-metazoa	Run0247_BC4972ACXX_L2
227976fa-171d-4c3e-b7dd-43b0ab765e3d	E7.17.1302.fastq.gz	E7.17.1302.step1.Aligned.sortedByCoord.out.bam	E7.17.1302	E7.17.1302	illumina	E7.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L1
90c1c080-e9c9-4a17-b723-34b794296025	E6.7.743.fastq.gz	E6.7.743.step1.Aligned.sortedByCoord.out.bam	E6.7.743	E6.7.743	illumina	E6.7	Smart-seq2	inner-cell-mass-cell	Run0246_AC48UDACXX_L6
1aa714e9-3837-453c-8f61-65936b49e5c2	E4.7.641.fastq.gz	E4.7.641.step1.Aligned.sortedByCoord.out.bam	E4.7.641	E4.7.641	illumina	E4.7	Smart-seq2	embryonic-cell-metazoa	Run0232_AC3NWRACXX_L7
05a566ec-183f-4d74-a437-38db9c21eddd	E6.2.107.fastq.gz	E6.2.107.step1.Aligned.sortedByCoord.out.bam	E6.2.107	E6.2.107	illumina	E6.2	Smart-seq2	embryonic-cell-metazoa	Run0208_AC2LDDACXX_L4
5acddd21-b07a-40d1-923b-47f83b9d0258	E3.46.3384.fastq.gz	E3.46.3384.step1.Aligned.sortedByCoord.out.bam	E3.46.3384	E3.46.3384	illumina	E3.46	Smart-seq2	embryonic-cell-metazoa	Run0343_AC87WGACXX_L4
